ID	PAGE	TYPE	ITALIAN	MALAY	DOCULECT	WORD	WORD2	tokenized	transliterated	transliterated_common	TOBA_BATAK_SOURCE	REMARK
1176	276	word	Quello	Itu	NIAS	Dae	dae	d ae	d a:e	da:e		
1177	276	word	Quello	Itu	TOBA_BATAK	An	an	a n	a n	an		
1178	276	word	Quello	Itu	TOBA_BATAK	I	i	i	i	i		
1179	276	word	Quello	Itu	ENGGANO	Iò	iò	i ò	i O	iO		
1180	276	word	Questo	Ini	NIAS	Daa	daa	d a a	d a a	daa		
1181	276	word	Questo	Ini	TOBA_BATAK	On	on	o n	o n	on		
1182	276	word	Questo	Ini	ENGGANO	Eà	eà	e à	e a	ea		
1183	276	word	Radere	Ciucúr	NIAS	Tobo	tobo	t o b o	t o b o	tobo		
1184	276	word	Radere	Ciucúr	TOBA_BATAK				⁇	⁇		
1185	276	word	Radere	Ciucúr	ENGGANO	Mauné	mauné	m au n é	m a:u n e	ma:une		
1186	276	word	Radice	Acar	NIAS	Wa'a	wa'a	w a ' a	w a ' a	wa'a		
1187	276	word	Radice	Acar	TOBA_BATAK	Urat	urat	u r a t	u r a t	urat		
1188	276	word	Radice	Acar	ENGGANO	Ebà	ebà	e b à	e b a	eba		
1189	276	word	Rame	Tambaga	NIAS	Tambago	tambago	t a m b a g o	t a m b a j o	tambajo		
1190	276	word	Rame	Tambaga	TOBA_BATAK	Tambaga	tambaga	t a m b a g a	t a m b a j a	tambaja		
1191	276	word	Rame	Tambaga	ENGGANO	Calelea	calelea	c a l e l e a	k a l e l e a	kalelea		
1192	276	word	Ramo	Dahan	NIAS	Daha gheu	daha gheu	d a h a # g h e u	d a h a # j h e u	daha jheu		
1193	276	word	Ramo	Dahan	TOBA_BATAK	Dacca	dacca	d a cc a	d a k a	daka	J. S. A. Van Dissel	
1194	276	word	Ramo	Dahan	ENGGANO	Eapodia	eapodia	e a p o d i a	e a p o d i a	eapodia		
1195	276	word	Rancore	Atí chicil	NIAS	D<i>o</i>d<i>o</i> bao	dodo bao	d o d o # b ao	d o d o # b a:o	dodo ba:o		M--hati kecil (?)
1196	276	word	Rancore	Atí chicil	TOBA_BATAK	Milas	milas	m i l a s	m i l a s	milas	J. S. A. Van Dissel	M--hati kecil (?)
1197	276	word	Rancore	Atí chicil	ENGGANO	Chipahua chidèida	chipahua chidèida	ch i p a h u a # ch i d è i d a	k i p a h u a # k i d E i d a	kipahua kidEida		M--hati kecil (?)
1198	276	word	Raramente	Giara-ng-	NIAS	L<i>o</i> asese	lo asese	l o # a s e s e	l o # a s e s e	lo asese		
1199	276	word	Raramente	Giara-ng-	TOBA_BATAK	Rac²	rac²	r a c ²	r a k ²	rak²	J. S. A. Van Dissel	
1200	276	word	Raramente	Giara-ng-	ENGGANO	Chèoba eabá	chèoba eabá	ch è o b a # e a b á	k E o b a # e a b a	kEoba eaba		
1201	276	word	Rassomigliarsi	Sama giugá rupa	NIAS	Fachilichili	fachilichili	f a ch i l i ch i l i	f a k i l i k i l i	fakilikili		
1202	276	word	Rassomigliarsi	Sama giugá rupa	TOBA_BATAK	Pungu	pungu	p u n g u	p u n j u	punju		
1203	276	word	Rassomigliarsi	Sama giugá rupa	ENGGANO	Panacona	panacona	p a n a c o n a	p a n a k o n a	panakona		
1204	276	word	Remare	Daiu-ng-	NIAS	Fangalucho	fangalucho	f a n g a l u c h o	f a n j a l u k h o	fanjalukho		
1205	276	word	Remare	Daiu-ng-	TOBA_BATAK	Marluga	marluga	m a r l u g a	m a r l u j a	marluja	J. S. A. Van Dissel	
1206	276	word	Remare	Daiu-ng-	ENGGANO	Eògi	eògi	e ò gi	e O c	eOc		
1207	276	word	Respirare	Menapás	NIAS	Hanu²	hanu²	h a n u ²	h a n u ²	hanu²		
1208	276	word	Respirare	Menapás	TOBA_BATAK	Numosa	numosa	n u m o s a	n u m o s a	numosa	J. S. A. Van Dissel	
1209	276	word	Respirare	Menapás	ENGGANO	Chipòro	chipòro	ch i p ò r o	k i p O r o	kipOro		
1210	276	word	Rete da pesci	Giari-ng- ican	NIAS	Diala	diala	d i a l a	d i a l a	diala		
1211	276	word	Rete da pesci	Giari-ng- ican	TOBA_BATAK	Duru<i>ng</i>	durung	d u r u n g	d u r u n j	durunj		
1212	276	word	Rete da pesci	Giari-ng- ican	ENGGANO	Ecabuaio	ecabuaio	e c a b u ai o	e k a b u a:i o	ekabua:io		
1213	276	word	Rete da uccelli	Giari-ng- buro-ng-	NIAS	U <i>o</i> zocha	u o zocha	u # o # z o c h a	u # o # z o k h a	u o zokha		
1214	276	word	Rete da uccelli	Giari-ng- buro-ng-	TOBA_BATAK	Canto	canto	c a n t o	k a n t o	kanto	J. S. A. Van Dissel	
1215	276	word	Rete da uccelli	Giari-ng- buro-ng-	ENGGANO	Ecahaba	ecahaba	e c a h a b a	e k a h a b a	ekahaba		
1216	276	word	Ago per accomodare le reti	Giarúm giari-ng-	NIAS				⁇	⁇		
1217	276	word	Ago per accomodare le reti	Giarúm giari-ng-	TOBA_BATAK				⁇	⁇		
1218	276	word	Ago per accomodare le reti	Giarúm giari-ng-	ENGGANO	Eparopa	eparopa	e p a r o p a	e p a r o p a	eparopa		
1219	276	word	Ridere	Tertaua	NIAS	Maigi	maigi	m ai gi	m a:i c	ma:ic		
1220	276	word	Ridere	Tertaua	TOBA_BATAK	Mortata	mortata	m o r t a t a	m o r t a t a	mortata		
1221	276	word	Ridere	Tertaua	ENGGANO	Eocaha	eocaha	e o c a h a	e o k a h a	eokaha		
1222	276	word	Ridere	Tertaua	ENGGANO	Epaucaha	epaucaha	e p au c a h a	e p a:u k a h a	epa:ukaha		
1223	276	word	Riempire	Bichín penun ; Memenúh	NIAS	Osi	osi	o s i	o s i	osi		M--Bichín penuh
1224	276	word	Riempire	Bichín penun ; Memenúh	TOBA_BATAK	Mangohi	mangohi	m a n g o h i	m a n j o h i	manjohi	J. S. A. Van Dissel	M--Bichín penuh
1225	276	word	Riempire	Bichín penun ; Memenúh	ENGGANO	Chifamu	chifamu	ch i f a m u	k i f a m u	kifamu		M--Bichín penuh
1226	276	word	Ripulire il campo dalle erbe	Mentciabút rumpút	NIAS	Famácha	famácha	f a m á c h a	f a m a k h a	famakha		
1227	276	word	Ripulire il campo dalle erbe	Mentciabút rumpút	TOBA_BATAK	Manittitson	manittitson	m a n i t t i t s o n	m a n i t t i t s o n	manittitson	J. S. A. Van Dissel	
1228	276	word	Ripulire il campo dalle erbe	Mentciabút rumpút	ENGGANO	Baapia	baapia	b a a p i a	b a a p i a	baapia		
1229	276	word	Risalire il fiume	Naèc calí	NIAS	Lafa oroi	lafa oroi	l a f a # o r o i	l a f a # o r o i	lafa oroi		
1230	276	word	Risalire il fiume	Naèc calí	TOBA_BATAK	Pahu²	pahu²	p a h u ²	p a h u ²	pahu²		
1231	276	word	Risalire il fiume	Naèc calí	ENGGANO	Caha ca belowa	caha ca belowa	c a h a # c a # b e l o w a	k a h a # k a # b e l o w a	kaha ka belowa		
1232	276	word	Risparmiare	Me-ng-impán	NIAS	Faòsi si	faòsi si	f aò s i # s i	f a:O s i # s i	fa:Osi si		
1233	276	word	Risparmiare	Me-ng-impán	TOBA_BATAK				⁇	⁇		
1234	276	word	Risparmiare	Me-ng-impán	ENGGANO	Chichihichi	chichihichi	ch i ch i h i ch i	k i k i x i k i	kikixiki		
1235	276	word	Ritornare	Cumbalí	NIAS	Mangawuli	mangawuli	m a n g a w u l i	m a n j a w u l i	manjawuli		
1236	276	word	Ritornare	Cumbalí	TOBA_BATAK	Mulah	mulah	m u l a h	m u l a h	mulah		
1237	276	word	Ritornare	Cumbalí	ENGGANO	Chidudua	chidudua	ch i d u d u a	k i d u d u a	kidudua		
1238	277	word	Ritrovare	Mendapát	NIAS	Ifuli itema	ifuli itema	i f u l i # i t e m a	i f u l i # i t e m a	ifuli itema		GPWR--reciprocal (?)
1239	277	word	Ritrovare	Mendapát	TOBA_BATAK	Mandapót	mandapót	m a n d a p ó t	m a n d a p o t	mandapot	J. S. A. Van Dissel	GPWR--reciprocal (?)
1240	277	word	Ritrovare	Mendapát	ENGGANO	Pacohà	pacohà	p a c o h à	p a k o h a	pakoha		GPWR--reciprocal (?)
1241	277	word	Rompere	Picciá	NIAS	Afato	afato	a f a t o	a f a t o	afato		M--pecah
1242	277	word	Rompere	Picciá	TOBA_BATAK	Mamongól	mamongól	m a m o n g ó l	m a m o n j o l	mamonjol	J. S. A. Van Dissel	M--pecah
1243	277	word	Rompere	Picciá	ENGGANO	Cará	cará	c a r á	k a r a	kara		M--pecah
1244	277	word	Rosso	Merá	NIAS	Oio	oio	o i o	o i o	oio		
1245	277	word	Rosso	Merá	TOBA_BATAK	Rara	rara	r a r a	r a r a	rara		
1246	277	word	Rosso	Merá	ENGGANO	Calicòcco	calicòcco	c a l i c ò cc o	k a l i k O k o	kalikOko		
1247	277	word	Rotang		NIAS	Ue	ue	u e	u e	ue		
1248	277	word	Rotang		TOBA_BATAK	Hota<i>ng</i>	hotang	h o t a n g	h o t a n j	hotanj		
1249	277	word	Rotang		ENGGANO	Echihi	echihi	e ch i h i	e k i x i	ekixi		
1250	277	word	Rovinato	Rusác	NIAS				⁇	⁇		
1251	277	word	Rovinato	Rusác	TOBA_BATAK	Manegahón	manegahón	m a n e g a h ó n	m a n e j a h o n	manejahon		
1252	277	word	Rovinato	Rusác	ENGGANO				⁇	⁇		
1253	277	word	Rovinato (franato)		NIAS				⁇	⁇		
1254	277	word	Rovinato (franato)		TOBA_BATAK	Matolbac	matolbac	m a t o l b a c	m a t o l b a k	matolbak		
1255	277	word	Rovinato (franato)		ENGGANO	Chiòha	chiòha	ch i ò h a	k i O h a	kiOha		
1256	277	word	Rubare	Ciurí	NIAS	Manag<i>o</i>na<i>go</i>	managonago	m a n a g o n a g o	m a n a j o n a j o	manajonajo		
1257	277	word	Rubare	Ciurí	TOBA_BATAK	Mana<i>ng</i>ho	manangho	m a n a n g h o	m a n a n j h o	mananjho		
1258	277	word	Rubare	Ciurí	ENGGANO	Cabého	cabého	c a b é h o	k a b e h o	kabeho		
1259	277	word	Saggio	Pandei	NIAS	Onèche	onèche	o n è ch e	o n E k e	onEke		
1260	277	word	Saggio	Pandei	TOBA_BATAK	Guru	guru	g u r u	j u r u	juru		
1261	277	word	Saggio	Pandei	ENGGANO	Cabahoia	cabahoia	c a b a h o i a	k a b a h o i a	kabahoia		
1262	277	word	Sangue	Darát	NIAS	Do	do	d o	d o	do		
1263	277	word	Sangue	Darát	TOBA_BATAK	Mudar	mudar	m u d a r	m u d a r	mudar		
1264	277	word	Sangue	Darát	ENGGANO	Caachitri	caachitri	c a a ch i t r i	k a a k i t r i	kaakitri		
1265	277	word	Sanguisuga	Lintá	NIAS	Lita	lita	l i t a	l i t a	lita		
1266	277	word	Sanguisuga	Lintá	TOBA_BATAK				⁇	⁇		
1267	277	word	Sanguisuga	Lintá	ENGGANO	Comaù	comaù	c o m aù	k o m a:u	koma:u		
1268	277	word	Sapere	Tau	NIAS	Sangila	sangila	s a n gi l a	s a n c l a	sancla		
1269	277	word	Sapere	Tau	TOBA_BATAK	Umboto	umboto	u m b o t o	u m b o t o	umboto	J. S. A. Van Dissel	
1270	277	word	Sapere	Tau	ENGGANO	Pohoiá	pohoiá	p o h o i á	p o h o i a	pohoia		
1271	277	word	Sbadigliare	Me-ng-a-ng-a	NIAS	Meha	meha	m e h a	m e h a	meha		
1272	277	word	Sbadigliare	Me-ng-a-ng-a	TOBA_BATAK	Pagiac	pagiac	p a gi a c	p a c a k	pacak		
1273	277	word	Sbadigliare	Me-ng-a-ng-a	ENGGANO	Pauápo	pauápo	p au á p o	p a:u a p o	pa:uapo		
1274	277	word	Sbadigliare	Me-ng-a-ng-a	ENGGANO	Poapo	poapo	p o a p o	p o a p o	poapo		
1275	277	word	Scacciapensieri	Gi-ng-a-ng-	NIAS				⁇	⁇		
1276	277	word	Scacciapensieri	Gi-ng-a-ng-	TOBA_BATAK	Saga saga hodon	saga saga hodon	s a g a # s a g a # h o d o n	s a j a # s a j a # h o d o n	saja saja hodon		
1277	277	word	Scacciapensieri	Gi-ng-a-ng-	ENGGANO	Ediochéco	ediochéco	e d i o ch é c o	e d i o k e k o	ediokeko		
1278	277	word	Scaglia	Sisè ican	NIAS	Huna²	huna²	h u n a ²	h u n a ²	huna²		
1279	277	word	Scaglia	Sisè ican	TOBA_BATAK	Sisic	sisic	s i s i c	s i s i k	sisik	J. S. A. Van Dissel	
1280	277	word	Scaglia	Sisè ican	ENGGANO	Enania	enania	e n a n i a	e n a n i a	enania		
1281	277	word	Scala	Tanga	NIAS	Ora	ora	o r a	o r a	ora		
1282	277	word	Scala	Tanga	TOBA_BATAK	Tanga	tanga	t a n g a	t a n j a	tanja	J. S. A. Van Dissel	
1283	277	word	Scala	Tanga	ENGGANO	Ehèa	ehèa	e h è a	e h E a	ehEa		
1284	277	word	Scemo	Bodo	NIAS	Ab<i>o</i>low<i>o</i>ch<i>o</i>	abolowocho	a b o l o w o c h o	a b o l o w o k h o	abolowokho		
1285	277	word	Scemo	Bodo	TOBA_BATAK	Oto	oto	o t o	o t o	oto	J. S. A. Van Dissel	
1286	277	word	Scemo	Bodo	ENGGANO	Caparebahu	caparebahu	c a p a r e b a h u	k a p a r e b a h u	kaparebahu		
1287	277	word	Scendere	Turun	NIAS	Milo tou	milo tou	m i l o # t ou	m i l o # t o:u	milo to:u		
1288	277	word	Scendere	Turun	TOBA_BATAK	Tuwat	tuwat	t u w a t	t u w a t	tuwat		
1289	277	word	Scendere	Turun	TOBA_BATAK	Midgiur	midgiur	m i d gi u r	m i d c u r	midcur		
1290	277	word	Scendere	Turun	ENGGANO	Ahitòpo	ahitòpo	a h i t ò p o	a h i t O p o	ahitOpo		
1291	277	word	Scheletro	Tulang tulang	NIAS	Boto zi máte	boto zi máte	b o t o # z i # m á t e	b o t o # z i # m a t e	boto zi mate		
1292	277	word	Scheletro	Tulang tulang	TOBA_BATAK	Ra<i>ng</i>²	rang²	r a n g ²	r a n j ²	ranj²	J. S. A. Van Dissel	
1293	277	word	Scheletro	Tulang tulang	ENGGANO	Eadia	eadia	e a d i a	e a d i a	eadia		
1294	277	word	Scherzare	Main	NIAS	Fawude	fawude	f a w u d e	f a w u d e	fawude		
1295	277	word	Scherzare	Main	TOBA_BATAK	Margait	margait	m a r g ai t	m a r j a:i t	marja:it	J. S. A. Van Dissel	
1296	277	word	Scherzare	Main	ENGGANO	Baitara	baitara	b ai t a r a	b a:i t a r a	ba:itara		
1297	277	word	Scherzare	Main	ENGGANO	Moco pamehena	moco pamehena	m o c o # p a m e h e n a	m o k o # p a m e h e n a	moko pamehena		
1298	277	word	Scoglio	Carang	NIAS	Gowe	gowe	g o w e	j o w e	jowe		
1299	277	word	Scoglio	Carang	TOBA_BATAK	Batu	batu	b a t u	b a t u	batu	J. S. A. Van Dissel	
1300	277	word	Scoglio	Carang	ENGGANO	Eea	eea	e e a	e e a	eea		
1301	277	word	Scongiuro	Pembua-ng-an setan	NIAS	Faetósa	faetósa	f ae t ó s a	f a:e t o s a	fa:etosa		
1302	277	word	Scongiuro	Pembua-ng-an setan	TOBA_BATAK	Mahusaem	mahusaem	m a h u s ae m	m a h u s a:e m	mahusa:em		
1303	277	word	Scongiuro	Pembua-ng-an setan	ENGGANO	Ehabédo	ehabédo	e h a b é d o	e h a b e d o	ehabedo		
1304	277	word	Se	Calò	NIAS	Na	na	n a	n a	na		
1305	277	word	Se	Calò	TOBA_BATAK	Olo	olo	o l o	o l o	olo		
1306	277	word	Se	Calò	ENGGANO	Hio	hio	h i o	h i o	hio		
1307	277	word	Secco	Crin	NIAS	Odufodufo	odufodufo	o d u f o d u f o	o d u f o d u f o	odufodufo		
1308	277	word	Secco	Crin	TOBA_BATAK	Has	has	h a s	h a s	has	J. S. A. Van Dissel	
1309	277	word	Secco	Crin	TOBA_BATAK	Hora	hora	h o r a	h o r a	hora	J. S. A. Van Dissel	
1310	277	word	Secco	Crin	ENGGANO	Caachihi	caachihi	c a a ch i h i	k a a k i x i	kaakixi		
1311	277	word	Sedersi	Dudò	NIAS	Dadaau	dadaau	d a d a au	d a d a a:u	dadaa:u		M--duduk
1312	277	word	Sedersi	Dudò	TOBA_BATAK	Hundul	hundul	h u n d u l	h u n d u l	hundul		M--duduk
1313	277	word	Sedersi	Dudò	ENGGANO	Ehècu	ehècu	e h è c u	e h E k u	ehEku		M--duduk
1314	277	word	Seguire	Turut ; Icut	NIAS	Oo	oo	o o	o o	oo		
1315	277	word	Seguire	Turut ; Icut	TOBA_BATAK	Manghihutton	manghihutton	m a n g h i h u t t o n	m a n j h i x u t t o n	manjhixutton	J. S. A. Van Dissel	
1316	277	word	Seguire	Turut ; Icut	ENGGANO	Aioo	aioo	ai o o	a:i o o	a:ioo		
1317	277	word	Sempre	Salalu	NIAS	Gofuheza	gofuheza	g o f u h e z a	j o f u h e z a	jofuheza		
1318	277	word	Sempre	Salalu	TOBA_BATAK	Sai	sai	s ai	s a:i	sa:i	J. S. A. Van Dissel	
1319	277	word	Sempre	Salalu	ENGGANO	Bodo	bodo	b o d o	b o d o	bodo		
1320	277	word	Sentire	Me rasa sacchè	NIAS	Af<i>o</i>ch<i>o</i>	afocho	a f o c h o	a f o k h o	afokho		M--merasa sacchè
1321	277	word	Sentire	Me rasa sacchè	TOBA_BATAK	Malla	malla	m a l l a	m a l l a	malla	J. S. A. Van Dissel	M--merasa sacchè
1322	277	word	Sentire	Me rasa sacchè	ENGGANO	Chèoba iaua	chèoba iaua	ch è o b a # i au a	k E o b a # i a:u a	kEoba ia:ua		M--merasa sacchè
1323	277	word	Sera	Petang	NIAS	Owi	owi	o w i	o w i	owi		
1324	277	word	Sera	Petang	TOBA_BATAK	Na bot	na bot	n a # b o t	n a # b o t	na bot	J. S. A. Van Dissel	
1325	277	word	Sera	Petang	ENGGANO	Nama huma	nama huma	n a m a # h u m a	n a m a # h u m a	nama huma		
1326	277	word	Sete	Dahaga ; Haus	NIAS	Aw<i>o</i>chi d<i>o</i>d<i>o</i>	awochi dodo	a w o ch i # d o d o	a w o k i # d o d o	awoki dodo		
1327	277	word	Sete	Dahaga ; Haus	TOBA_BATAK	Manguwas	manguwas	m a n g u w a s	m a n j u w a s	manjuwas	J. S. A. Van Dissel	
1328	277	word	Sete	Dahaga ; Haus	ENGGANO	Echihoa	echihoa	e ch i h o a	e k i x o a	ekixoa		
1329	277	word	Sì	Ia	NIAS	E	e	e	e	e		
1330	277	word	Sì	Ia	TOBA_BATAK	Olo	olo	o l o	o l o	olo		
1331	277	word	Sì	Ia	ENGGANO	Ò	ò	ò	O	O		
1332	277	word	Simile	Sama giugá	NIAS	Simané	simané	s i m a n é	s i m a n e	simane		GPWR--Reciprocal (?)
1333	277	word	Simile	Sama giugá	TOBA_BATAK	So<i>ng</i>on	songon	s o n g o n	s o n j o n	sonjon		GPWR--Reciprocal (?)
1334	277	word	Simile	Sama giugá	ENGGANO	Panacona	panacona	p a n a c o n a	p a n a k o n a	panakona		GPWR--Reciprocal (?)
1335	277	word	Sinistra	Chirí	NIAS	Gambera	gambera	g a m b e r a	j a m b e r a	jambera		
1336	277	word	Sinistra	Chirí	TOBA_BATAK	Hambirang	hambirang	h a m b i r a n g	h a m b i r a n j	hambiranj	J. S. A. Van Dissel	
1337	277	word	Sinistra	Chirí	ENGGANO	Eèpe	eèpe	e è p e	e E p e	eEpe		
1338	277	word	Si può andare	Bolè pighí	NIAS	Tola latoro	tola latoro	t o l a # l a t o r o	t o l a # l a t o r o	tola latoro		
1339	277	word	Si può andare	Bolè pighí	TOBA_BATAK	Ra lao	ra lao	r a # l ao	r a # l a:o	ra la:o	J. S. A. Van Dissel	
1340	277	word	Si può andare	Bolè pighí	ENGGANO	Uahapè	uahapè	u a h a p è	u a h a p E	uahapE		
1341	277	word	Sole	Mata ari	NIAS	Lúo	lúo	l ú o	l u o	luo		
1342	277	word	Sole	Mata ari	TOBA_BATAK	Mata ni ari	mata ni ari	m a t a # n i # a r i	m a t a # n i # a r i	mata ni ari	J. S. A. Van Dissel	
1343	277	word	Sole	Mata ari	ENGGANO	Bacacaho	bacacaho	b a c a c a h o	b a k a k a h o	bakakaho		
1344	277	word	Soltanto	Sa hagia	NIAS	Ha	ha	h a	h a	ha		
1345	277	word	Soltanto	Sa hagia	TOBA_BATAK	Tombal	tombal	t o m b a l	t o m b a l	tombal	J. S. A. Van Dissel	
1346	277	word	Soltanto	Sa hagia	ENGGANO	Eia	eia	ei a	e:i a	e:ia		
1347	277	word	Somigliare	Be rupa sama	NIAS				⁇	⁇		GPWR--Reciprocal (?) ; M--berupa sama
1348	277	word	Somigliare	Be rupa sama	TOBA_BATAK				⁇	⁇		GPWR--Reciprocal (?) ; M--berupa sama
1349	277	word	Somigliare	Be rupa sama	ENGGANO	Panacona	panacona	p a n a c o n a	p a n a k o n a	panakona		GPWR--Reciprocal (?) ; M--berupa sama
1350	277	word	Sopracciglio	Cheni-ng-	NIAS				⁇	⁇		
1351	277	word	Sopracciglio	Cheni-ng-	TOBA_BATAK	Salibon	salibon	s a l i b o n	s a l i b o n	salibon	J. S. A. Van Dissel	
1352	277	word	Sopracciglio	Cheni-ng-	ENGGANO	Ecufele baca	ecufele baca	e c u f e l e # b a c a	e k u f e l e # b a k a	ekufele baka		
1353	277	word	Sordo	Peca	NIAS	Afiso	afiso	a f i s o	a f i s o	afiso		
1354	277	word	Sordo	Peca	TOBA_BATAK	Ne<i>ng</i>el	nengel	n e n g e l	n e n j e l	nenjel	J. S. A. Van Dissel	
1355	277	word	Sordo	Peca	ENGGANO	Capihoro	capihoro	c a p i h o r o	k a p i x o r o	kapixoro		
1356	278	word	Sorella	Sudára prampuán	NIAS	Talifus<i>o</i> alawe	talifuso alawe	t a l i f u s o # a l a w e	t a l i f u s o # a l a w e	talifuso alawe		
1357	278	word	Sorella	Sudára prampuán	TOBA_BATAK	Iboto	iboto	i b o t o	i b o t o	iboto		
1358	278	word	Sorella	Sudára prampuán	TOBA_BATAK	Haha<rm=""maggiore"">	haha	h a h a	h a h a	haha		<rm=""maggiore"">
1359	278	word	Sorella	Sudára prampuán	TOBA_BATAK	Anghi<rm=""minore"">	anghi	a n g h i	a n j h i	anjhi		<rm=""minore"">
1360	278	word	Sorella	Sudára prampuán	ENGGANO	Eaha ehòda	eaha ehòda	e a h a # e h ò d a	e a h a # e h O d a	eaha ehOda		
1361	278	word	Sospendere	Gantó-ng-	NIAS	Tawi²	tawi²	t a w i ²	t a w i ²	tawi²		GPWR--Reciprocal (?)
1362	278	word	Sospendere	Gantó-ng-	TOBA_BATAK	Gantu<i>ng</i>	gantung	g a n t u n g	j a n t u n j	jantunj		GPWR--Reciprocal (?)
1363	278	word	Sospendere	Gantó-ng-	ENGGANO	Paraia	paraia	p a r ai a	p a r a:i a	para:ia		GPWR--Reciprocal (?)
1364	278	word	Spalla	Bahu	NIAS	Alisi	alisi	a l i s i	a l i s i	alisi		
1365	278	word	Spalla	Bahu	TOBA_BATAK	Abara	abara	a b a r a	a b a r a	abara	J. S. A. Van Dissel	
1366	278	word	Spalla	Bahu	ENGGANO	Ami²	ami²	a m i ²	a m i ²	ami²		
1367	278	word	Spazzare	Sapú	NIAS	Bezini	bezini	b e z i n i	b e z i n i	bezini		
1368	278	word	Spazzare	Sapú	TOBA_BATAK	Mangapusi	mangapusi	m a n g a p u s i	m a n j a p u s i	manjapusi	J. S. A. Van Dissel	
1369	278	word	Spazzare	Sapú	ENGGANO	Ehoari	ehoari	e h o a r i	e h o a r i	ehoari		
1370	278	word	Spazzatura	Sapuán	NIAS	Sasáo	sasáo	s a s á o	s a s a o	sasao		
1371	278	word	Spazzatura	Sapuán	TOBA_BATAK	Te	te	t e	t e	te	J. S. A. Van Dissel	
1372	278	word	Spazzatura	Sapuán	ENGGANO	Chèlo²	chèlo²	ch è l o ²	k E l o ²	kElo²		
1373	278	word	Speranza	Haráp	NIAS	Faotona	faotona	f ao t o n a	f a:o t o n a	fa:otona		
1374	278	word	Speranza	Haráp	TOBA_BATAK				⁇	⁇		
1375	278	word	Speranza	Haráp	ENGGANO	Ahecù	ahecù	a h e c ù	a h e k u	aheku		
1376	278	word	Spirito	Antú	NIAS	Bèchu	bèchu	b è c h u	b E k h u	bEkhu		
1377	278	word	Spirito	Antú	TOBA_BATAK	Begu	begu	b e g u	b e j u	beju	J. S. A. Van Dissel	
1378	278	word	Spirito	Antú	ENGGANO	Ecoè	ecoè	e c o è	e k o E	ekoE		
1379	278	word	Sposare	Cawín	NIAS	Fangowálu	fangowálu	f a n g o w á l u	f a n j o w a l u	fanjowalu		
1380	278	word	Sposare	Cawín	TOBA_BATAK	Sappur	sappur	s a p p u r	s a p p u r	sappur		
1381	278	word	Sposare	Cawín	ENGGANO	Pahona	pahona	p a h o n a	p a h o n a	pahona		
1382	278	word	Sputare	Meludáh	NIAS	Menghedilo	menghedilo	m e n g h e d i l o	m e n j h e d i l o	menjhedilo		
1383	278	word	Sputare	Meludáh	TOBA_BATAK	Marsitidgiur	marsitidgiur	m a r s i t i d gi u r	m a r s i t i d c u r	marsitidcur		
1384	278	word	Sputare	Meludáh	ENGGANO	Aheito	aheito	a h ei t o	a h e:i t o	ahe:ito		
1385	278	word	Stancarsi	Paiá	NIAS	Erege d<i>o</i>d<i>o</i>	erege dodo	e r e g e # d o d o	e r e j e # d o d o	ereje dodo		
1386	278	word	Stancarsi	Paiá	TOBA_BATAK	Pajah	pajah	p a j a h	p a j a h	pajah		
1387	278	word	Stancarsi	Paiá	ENGGANO	Capiaca	capiaca	c a p i a c a	k a p i a k a	kapiaka		
1388	278	word	Star seduto	Berdudo Bintáng	NIAS	Mudadao D<i>o</i>fi	mudadao dofi	m u d a d ao # d o f i	m u d a d a:o # d o f i	mudada:o dofi		M--berduduk bintáng (?)
1389	278	word	Star seduto	Berdudo Bintáng	TOBA_BATAK	Morsonggopan Bittang	morsonggopan bittang	m o r s o n g g o p a n # b i t t a n g	m o r s o n j j o p a n # b i t t a n j	morsonjjopan bittanj	J. S. A. Van Dissel	M--berduduk bintáng (?)
1390	278	word	Star seduto	Berdudo Bintáng	ENGGANO	Ahecu Cahomimi	ahecu cahomimi	a h e c u # c a h o m i m i	a h e k u # k a h o m i m i	aheku kahomimi		M--berduduk bintáng (?)
1391	278	word	Stracciare	Mentciaríc	NIAS	Manica	manica	m a n i c a	m a n i k a	manika		
1392	278	word	Stracciare	Mentciaríc	TOBA_BATAK	Suwac	suwac	s u w a c	s u w a k	suwak	J. S. A. Van Dissel	
1393	278	word	Stracciare	Mentciaríc	ENGGANO	Capica	capica	c a p i c a	k a p i k a	kapika		
1394	278	word	Strada	Gialán	NIAS	Lala	lala	l a l a	l a l a	lala		I--<pos=""noun"">
1395	278	word	Strada	Gialán	TOBA_BATAK	Dalan	dalan	d a l a n	d a l a n	dalan	J. S. A. Van Dissel	I--<pos=""noun"">
1396	278	word	Strada	Gialán	ENGGANO	Ecò	ecò	e c ò	e k O	ekO		I--<pos=""noun"">
1397	278	word	Stranutire	Bersín	NIAS	Baho	baho	b a h o	b a h o	baho		
1398	278	word	Stranutire	Bersín	TOBA_BATAK	Barsi	barsi	b a r s i	b a r s i	barsi	J. S. A. Van Dissel	
1399	278	word	Stranutire	Bersín	ENGGANO	Eapacu	eapacu	e a p a c u	e a p a k u	eapaku		
1400	278	word	Stregato dal diavolo	Chená giin	NIAS	Nifachico	nifachico	n i f a ch i c o	n i f a k i k o	nifakiko		
1401	278	word	Stregato dal diavolo	Chená giin	TOBA_BATAK	Manginsona	manginsona	m a n gi n s o n a	m a n c n s o n a	mancnsona		
